condition,language_code,token_id,token,count,frequency_percent
classification,vie_Latn,10968,▁tê,1,0.00500000
classification,vie_Latn,11042,▁phương,8,0.04000000
classification,vie_Latn,11094,▁nếu,11,0.05500000
classification,vie_Latn,11122,▁tăng,14,0.07000000
classification,vie_Latn,11154,▁liệu,7,0.03500000
classification,vie_Latn,11161,▁hoàn,4,0.02000000
classification,vie_Latn,11178,▁lời,48,0.24000000
classification,vie_Latn,11181,▁vô,3,0.01500000
classification,vie_Latn,11260,▁chuyện,12,0.06000000
classification,vie_Latn,11288,▁đơn,17,0.08500000
classification,vie_Latn,11329,▁robot,6,0.03000000
classification,vie_Latn,11332,▁nội,23,0.11500000
classification,vie_Latn,11339,▁bang,1,0.00500000
classification,vie_Latn,11472,▁đất,2,0.01000000
classification,vie_Latn,11475,▁tử,16,0.08000000
classification,vie_Latn,11479,ư,45,0.22500000
classification,vie_Latn,11481,▁sách,177,0.88500000
classification,vie_Latn,11521,▁ph,8,0.04000000
classification,vie_Latn,11545,▁viết,4,0.02000000
classification,vie_Latn,11553,▁lòng,86,0.43000000
classification,vie_Latn,11592,ăm,13,0.06500000
classification,vie_Latn,11606,dora,4,0.02000000
classification,vie_Latn,11650,nă,3,0.01500000
classification,vie_Latn,11652,▁lí,1,0.00500000
classification,vie_Latn,11737,▁next,1,0.00500000
classification,vie_Latn,11745,▁biệt,3,0.01500000
classification,vie_Latn,11800,▁địa,14,0.07000000
classification,vie_Latn,11819,▁đ,30,0.15000000
classification,vie_Latn,11824,▁trẻ,3,0.01500000
classification,vie_Latn,11847,▁thứ,72,0.36000000
classification,vie_Latn,11880,▁vừa,6,0.03000000
classification,vie_Latn,12064,sco,1,0.00500000
classification,vie_Latn,12097,lly,58,0.29000000
classification,vie_Latn,12107,▁sáng,89,0.44500000
classification,vie_Latn,12126,ball,1,0.00500000
classification,vie_Latn,12135,▁tham,4,0.02000000
classification,vie_Latn,12140,▁món,11,0.05500000
classification,vie_Latn,12158,▁tổ,5,0.02500000
classification,vie_Latn,12186,▁thích,29,0.14500000
classification,vie_Latn,12203,▁nh,31,0.15500000
classification,vie_Latn,12240,▁chế,6,0.03000000
classification,vie_Latn,12357,yên,1,0.00500000
classification,vie_Latn,12400,▁thêm,55,0.27500000
classification,vie_Latn,12435,ơ,67,0.33500000
classification,vie_Latn,12495,▁phí,3,0.01500000
classification,vie_Latn,12552,▁lập,7,0.03500000
classification,vie_Latn,12562,▁bre,1,0.00500000
classification,vie_Latn,12641,▁sức,4,0.02000000
classification,vie_Latn,12865,▁xo,9,0.04500000
classification,vie_Latn,12908,▁mẹ,8,0.04000000
classification,vie_Latn,12924,▁metal,1,0.00500000
classification,vie_Latn,12976,ạ,7,0.03500000
classification,vie_Latn,12991,▁bình,11,0.05500000
classification,vie_Latn,13109,▁hỏi,8,0.04000000
classification,vie_Latn,13116,nke,1,0.00500000
classification,vie_Latn,13143,▁phụ,2,0.01000000
classification,vie_Latn,13162,▁spot,1,0.00500000
classification,vie_Latn,13246,▁chuyên,1,0.00500000
classification,vie_Latn,13254,▁stat,1,0.00500000
classification,vie_Latn,13362,▁khó,3,0.01500000
classification,vie_Latn,13363,▁bắt,25,0.12500000
classification,vie_Latn,13375,▁trung,13,0.06500000
classification,vie_Latn,13380,▁pit,1,0.00500000
classification,vie_Latn,13400,cco,1,0.00500000
classification,vie_Latn,13407,▁giao,20,0.10000000
classification,vie_Latn,13426,▁nơi,11,0.05500000
classification,vie_Latn,13469,▁chuyển,8,0.04000000
classification,vie_Latn,13503,▁giáo,2,0.01000000
classification,vie_Latn,13596,▁nhanh,4,0.02000000
classification,vie_Latn,13671,▁hướng,5,0.02500000
classification,vie_Latn,13697,▁quản,2,0.01000000
classification,vie_Latn,13826,▁chứng,1,0.00500000
classification,vie_Latn,13841,▁ngay,15,0.07500000
classification,vie_Latn,13850,▁kỳ,25,0.12500000
classification,vie_Latn,13856,▁tuổi,8,0.04000000
classification,vie_Latn,13868,▁đánh,12,0.06000000
classification,vie_Latn,13894,zz,1,0.00500000
classification,vie_Latn,13910,▁nghệ,3,0.01500000
classification,vie_Latn,13932,▁ứng,5,0.02500000
classification,vie_Latn,13950,▁rock,13,0.06500000
classification,vie_Latn,13986,▁spe,1,0.00500000
classification,vie_Latn,14002,▁mă,2,0.01000000
classification,vie_Latn,14036,▁nữ,1,0.00500000
classification,vie_Latn,14112,▁ấy,7,0.03500000
classification,vie_Latn,14125,▁lát,1,0.00500000
classification,vie_Latn,14137,book,1,0.00500000
classification,vie_Latn,14162,▁nhỏ,1,0.00500000
classification,vie_Latn,14290,▁nghĩ,3,0.01500000
classification,vie_Latn,14305,▁trợ,1,0.00500000
classification,vie_Latn,14332,▁tục,10,0.05000000
classification,vie_Latn,14346,▁tích,2,0.01000000
classification,vie_Latn,14352,▁xã,2,0.01000000
classification,vie_Latn,14445,▁hết,1,0.00500000
classification,vie_Latn,14461,▁tho,1,0.00500000
classification,vie_Latn,14463,▁mạnh,1,0.00500000
classification,vie_Latn,14469,▁kiến,2,0.01000000
classification,vie_Latn,14515,▁thủ,1,0.00500000
classification,vie_Latn,14537,▁power,1,0.00500000
classification,vie_Latn,14598,▁thay,16,0.08000000
classification,vie_Latn,14682,▁đặc,2,0.01000000
classification,vie_Latn,14726,▁papa,3,0.01500000
classification,vie_Latn,14822,▁đạo,1,0.00500000
classification,vie_Latn,14864,▁vaid,1,0.00500000
classification,vie_Latn,14896,▁mong,1,0.00500000
classification,vie_Latn,15038,▁biến,5,0.02500000
classification,vie_Latn,15091,▁đồ,8,0.04000000
classification,vie_Latn,15171,▁giảm,11,0.05500000
classification,vie_Latn,15195,▁phục,1,0.00500000
classification,vie_Latn,15235,▁rõ,2,0.01000000
classification,vie_Latn,15402,▁thanh,15,0.07500000
classification,vie_Latn,15409,▁bà,1,0.00500000
classification,vie_Latn,15422,▁đặt,80,0.40000000
classification,vie_Latn,15423,▁đăng,12,0.06000000
classification,vie_Latn,15566,▁bỏ,19,0.09500000
classification,vie_Latn,15673,▁hope,1,0.00500000
classification,vie_Latn,15773,▁đình,2,0.01000000
classification,vie_Latn,15783,▁sĩ,13,0.06500000
classification,vie_Latn,15902,▁phố,12,0.06000000
classification,vie_Latn,15923,▁tiết,31,0.15500000
classification,vie_Latn,15924,▁cứu,6,0.03000000
classification,vie_Latn,15952,▁nhiệm,1,0.00500000
classification,vie_Latn,15953,▁chí,36,0.18000000
classification,vie_Latn,15962,▁gần,31,0.15500000
classification,vie_Latn,15995,▁đưa,7,0.03500000
classification,vie_Latn,16015,▁nguyên,3,0.01500000
classification,vie_Latn,16036,▁từng,1,0.00500000
classification,vie_Latn,16070,ship,1,0.00500000
classification,vie_Latn,16071,▁trai,4,0.02000000
classification,vie_Latn,16074,▁kiện,71,0.35500000
classification,vie_Latn,16151,▁tiên,9,0.04500000
classification,vie_Latn,16180,▁cung,4,0.02000000
classification,vie_Latn,16190,▁gram,1,0.00500000
classification,vie_Latn,16316,▁vă,4,0.02000000
classification,vie_Latn,16331,▁cáo,1,0.00500000
classification,vie_Latn,16381,▁cửa,9,0.04500000
classification,vie_Latn,16422,▁gây,1,0.00500000
classification,vie_Latn,16423,▁dung,1,0.00500000
classification,vie_Latn,16455,▁chia,2,0.01000000
classification,vie_Latn,16500,▁ly,6,0.03000000
classification,vie_Latn,16533,▁thư,47,0.23500000
classification,vie_Latn,16534,▁sát,1,0.00500000
classification,vie_Latn,16633,▁bởi,8,0.04000000
classification,vie_Latn,16649,▁mục,17,0.08500000
classification,vie_Latn,16686,iana,1,0.00500000
classification,vie_Latn,16717,▁tất,25,0.12500000
classification,vie_Latn,16774,▁đời,1,0.00500000
classification,vie_Latn,16781,▁thuộc,1,0.00500000
classification,vie_Latn,16845,▁vui,93,0.46500000
classification,vie_Latn,16854,▁sna,1,0.00500000
classification,vie_Latn,16859,▁xác,6,0.03000000
classification,vie_Latn,16922,▁đâu,13,0.06500000
classification,vie_Latn,16969,▁duy,1,0.00500000
classification,vie_Latn,17109,▁câu,12,0.06000000
classification,vie_Latn,17115,▁khiến,2,0.01000000
classification,vie_Latn,17195,ả,2,0.01000000
classification,vie_Latn,17356,▁mỗi,7,0.03500000
classification,vie_Latn,17363,▁cứ,7,0.03500000
classification,vie_Latn,17483,▁chị,1,0.00500000
classification,vie_Latn,17501,▁tỉnh,1,0.00500000
classification,vie_Latn,17520,▁ghi,6,0.03000000
classification,vie_Latn,17544,▁chung,1,0.00500000
classification,vie_Latn,17655,▁phân,2,0.01000000
classification,vie_Latn,17749,▁vực,4,0.02000000
classification,vie_Latn,17767,▁dễ,2,0.01000000
classification,vie_Latn,17773,▁đúng,6,0.03000000
classification,vie_Latn,17805,▁hộ,1,0.00500000
classification,vie_Latn,17828,▁cảnh,1,0.00500000
classification,vie_Latn,17964,▁khí,2,0.01000000
classification,vie_Latn,17998,▁màu,30,0.15000000
classification,vie_Latn,18035,▁trả,11,0.05500000
classification,vie_Latn,18046,▁gặp,7,0.03500000
classification,vie_Latn,18049,▁nghe,34,0.17000000
classification,vie_Latn,18051,▁chú,6,0.03000000
classification,vie_Latn,18145,▁lấy,3,0.01500000
classification,vie_Latn,18179,▁luật,1,0.00500000
classification,vie_Latn,18180,▁tượng,1,0.00500000
classification,vie_Latn,18215,▁audio,2,0.01000000
classification,vie_Latn,18233,▁đa,4,0.02000000
classification,vie_Latn,18259,▁cố,5,0.02500000
classification,vie_Latn,18297,▁dù,6,0.03000000
classification,vie_Latn,18368,▁cổ,11,0.05500000
classification,vie_Latn,18395,▁toán,5,0.02500000
classification,vie_Latn,18432,▁càng,2,0.01000000
classification,vie_Latn,18456,▁tinh,2,0.01000000
classification,vie_Latn,18647,▁trực,1,0.00500000
classification,vie_Latn,18747,▁bàn,2,0.01000000
classification,vie_Latn,18759,▁tức,63,0.31500000
classification,vie_Latn,18818,▁khoản,3,0.01500000
classification,vie_Latn,18844,▁nổi,2,0.01000000
classification,vie_Latn,18960,▁khai,2,0.01000000
classification,vie_Latn,19002,▁khoa,4,0.02000000
classification,vie_Latn,19018,▁dài,2,0.01000000
classification,vie_Latn,19030,ọ,2,0.01000000
classification,vie_Latn,19254,▁chuẩn,6,0.03000000
classification,vie_Latn,19398,▁xuống,2,0.01000000
classification,vie_Latn,19474,▁khá,1,0.00500000
classification,vie_Latn,19476,▁mesa,1,0.00500000
classification,vie_Latn,19566,▁căn,1,0.00500000
classification,vie_Latn,19584,▁hê,2,0.01000000
classification,vie_Latn,19595,▁kiểm,23,0.11500000
classification,vie_Latn,19605,▁gọi,9,0.04500000
classification,vie_Latn,19612,▁music,1,0.00500000
classification,vie_Latn,19621,▁thuốc,2,0.01000000
classification,vie_Latn,19698,▁hồ,8,0.04000000
classification,vie_Latn,19702,▁chơi,41,0.20500000
classification,vie_Latn,19743,▁tiến,1,0.00500000
classification,vie_Latn,19865,▁giữa,14,0.07000000
classification,vie_Latn,19927,▁shop,2,0.01000000
classification,vie_Latn,19979,▁nghĩa,18,0.09000000
classification,vie_Latn,19992,▁oan,5,0.02500000
classification,vie_Latn,20016,light,1,0.00500000
classification,vie_Latn,20142,▁mở,55,0.27500000
classification,vie_Latn,20248,▁luận,1,0.00500000
classification,vie_Latn,20259,▁đầy,1,0.00500000
classification,vie_Latn,20282,▁diễn,26,0.13000000
classification,vie_Latn,20336,▁chiếc,8,0.04000000
classification,vie_Latn,20346,▁bí,4,0.02000000
classification,vie_Latn,20428,▁concert,2,0.01000000
classification,vie_Latn,20509,▁sư,13,0.06500000
classification,vie_Latn,20527,▁hữu,1,0.00500000
classification,vie_Latn,20586,̉,146,0.73000000
classification,vie_Latn,20633,▁dot,1,0.00500000
classification,vie_Latn,20799,atra,1,0.00500000
classification,vie_Latn,21018,ệ,2,0.01000000
classification,vie_Latn,21060,▁mạng,1,0.00500000
classification,vie_Latn,21248,▁bú,3,0.01500000
classification,vie_Latn,21441,▁char,1,0.00500000
classification,vie_Latn,21632,▁vod,1,0.00500000
classification,vie_Latn,21661,▁chút,10,0.05000000
classification,vie_Latn,21780,▁hát,94,0.47000000
classification,vie_Latn,21785,▁tối,40,0.20000000
classification,vie_Latn,21816,ars,1,0.00500000
classification,vie_Latn,21838,▁tưởng,2,0.01000000
classification,vie_Latn,21928,▁xin,3,0.01500000
classification,vie_Latn,21972,▁roll,1,0.00500000
classification,vie_Latn,22082,▁dê,1,0.00500000
classification,vie_Latn,22473,▁brit,1,0.00500000
classification,vie_Latn,22505,▁cười,11,0.05500000
classification,vie_Latn,22510,▁phong,2,0.01000000
classification,vie_Latn,22567,▁khoảng,2,0.01000000
classification,vie_Latn,22569,▁sắc,1,0.00500000
classification,vie_Latn,22590,▁vá,1,0.00500000
classification,vie_Latn,22643,▁giả,2,0.01000000
classification,vie_Latn,22701,▁mức,2,0.01000000
classification,vie_Latn,22891,▁lưu,12,0.06000000
classification,vie_Latn,22956,▁thoại,5,0.02500000
classification,vie_Latn,23001,▁minh,20,0.10000000
classification,vie_Latn,23056,▁khả,3,0.01500000
classification,vie_Latn,23110,▁mô,51,0.25500000
classification,vie_Latn,23233,▁hoa,5,0.02500000
classification,vie_Latn,23285,▁tỷ,11,0.05500000
classification,vie_Latn,23296,▁mú,7,0.03500000
classification,vie_Latn,23366,ông,3,0.01500000
classification,vie_Latn,23399,xit,1,0.00500000
classification,vie_Latn,23650,▁gái,4,0.02000000
classification,vie_Latn,23747,▁khỏe,4,0.02000000
classification,vie_Latn,23823,▁cư,9,0.04500000
classification,vie_Latn,23907,▁biểu,5,0.02500000
classification,vie_Latn,23923,house,1,0.00500000
classification,vie_Latn,23957,▁tương,7,0.03500000
classification,vie_Latn,24323,▁ít,5,0.02500000
classification,vie_Latn,24399,▁cụ,5,0.02500000
classification,vie_Latn,24543,▁phạm,2,0.01000000
classification,vie_Latn,24557,▁nguồn,2,0.01000000
classification,vie_Latn,24575,▁yếu,1,0.00500000
classification,vie_Latn,24618,▁sơ,2,0.01000000
classification,vie_Latn,24690,▁đá,2,0.01000000
classification,vie_Latn,24885,▁tổng,4,0.02000000
classification,vie_Latn,24891,▁hãy,46,0.23000000
classification,vie_Latn,24937,▁đảm,1,0.00500000
classification,vie_Latn,25083,▁cây,2,0.01000000
classification,vie_Latn,25091,ổ,5,0.02500000
classification,vie_Latn,25142,▁kem,3,0.01500000
classification,vie_Latn,25146,▁tố,1,0.00500000
classification,vie_Latn,25185,▁thôi,2,0.01000000
classification,vie_Latn,25310,▁chương,12,0.06000000
classification,vie_Latn,25317,▁costa,1,0.00500000
classification,vie_Latn,25333,▁đáng,1,0.00500000
classification,vie_Latn,25385,rius,1,0.00500000
classification,vie_Latn,25403,▁phía,4,0.02000000
classification,vie_Latn,25589,▁âm,25,0.12500000
classification,vie_Latn,25624,óc,1,0.00500000
classification,vie_Latn,25738,▁đội,3,0.01500000
classification,vie_Latn,25825,▁lâu,10,0.05000000
classification,vie_Latn,25939,▁cuối,11,0.05500000
classification,vie_Latn,26077,▁nghị,1,0.00500000
classification,vie_Latn,26094,▁hôm,119,0.59500000
classification,vie_Latn,26177,▁hip,2,0.01000000
classification,vie_Latn,26245,▁viện,5,0.02500000
classification,vie_Latn,26332,ở,22,0.11000000
classification,vie_Latn,26414,▁ê,2,0.01000000
classification,vie_Latn,26422,▁danh,148,0.74000000
classification,vie_Latn,26484,▁google,13,0.06500000
classification,vie_Latn,26488,▁hd,1,0.00500000
classification,vie_Latn,26498,▁heart,1,0.00500000
classification,vie_Latn,26604,▁trạng,7,0.03500000
classification,vie_Latn,26920,▁kiếm,6,0.03000000
classification,vie_Latn,26987,▁kê,9,0.04500000
classification,vie_Latn,27017,▁uống,4,0.02000000
classification,vie_Latn,27150,▁young,1,0.00500000
classification,vie_Latn,27253,âm,1,0.00500000
classification,vie_Latn,27350,ộ,3,0.01500000
classification,vie_Latn,27421,▁ngủ,8,0.04000000
classification,vie_Latn,27517,▁hoạch,7,0.03500000
classification,vie_Latn,27528,▁games,1,0.00500000
classification,vie_Latn,27689,▁gras,1,0.00500000
classification,vie_Latn,28014,▁bước,2,0.01000000
classification,vie_Latn,28085,▁xử,4,0.02000000
classification,vie_Latn,28192,▁hey,8,0.04000000
classification,vie_Latn,28525,▁sẻ,1,0.00500000
classification,vie_Latn,28580,▁chắc,3,0.01500000
classification,vie_Latn,28588,▁hồi,8,0.04000000
classification,vie_Latn,28617,▁nhớ,5,0.02500000
classification,vie_Latn,28691,▁vẻ,2,0.01000000
classification,vie_Latn,28697,hê,5,0.02500000
classification,vie_Latn,29039,▁kể,8,0.04000000
classification,vie_Latn,29163,▁tô,11,0.05500000
classification,vie_Latn,29234,▁bali,1,0.00500000
classification,vie_Latn,29337,▁cà,31,0.15500000
classification,vie_Latn,29349,▁đô,65,0.32500000
classification,vie_Latn,29488,▁đọc,17,0.08500000
classification,vie_Latn,29520,đi,1,0.00500000
classification,vie_Latn,29545,▁thất,2,0.01000000
classification,vie_Latn,29564,▁rộng,2,0.01000000
classification,vie_Latn,29608,▁đạt,1,0.00500000
classification,vie_Latn,29743,▁mê,1,0.00500000
classification,vie_Latn,29798,▁phủ,1,0.00500000
classification,vie_Latn,29813,trop,1,0.00500000
classification,vie_Latn,29870,lino,1,0.00500000
classification,vie_Latn,29892,▁rap,6,0.03000000
classification,vie_Latn,30213,▁vùng,3,0.01500000
classification,vie_Latn,30276,▁tiện,1,0.00500000
classification,vie_Latn,30287,▁bác,3,0.01500000
classification,vie_Latn,30333,▁gửi,38,0.19000000
classification,vie_Latn,30340,▁môi,2,0.01000000
classification,vie_Latn,30342,ứ,1,0.00500000
classification,vie_Latn,30384,▁ră,1,0.00500000
classification,vie_Latn,30623,▁vé,10,0.05000000
classification,vie_Latn,30692,▁vận,1,0.00500000
classification,vie_Latn,30773,▁genre,1,0.00500000
classification,vie_Latn,30783,▁fear,1,0.00500000
classification,vie_Latn,30806,▁bă,11,0.05500000
classification,vie_Latn,30851,▁đấu,3,0.01500000
classification,vie_Latn,30875,▁khỏi,30,0.15000000
classification,vie_Latn,30917,▁trời,9,0.04500000
classification,vie_Latn,31072,▁tuyệt,4,0.02000000
classification,vie_Latn,31200,▁giác,1,0.00500000
classification,vie_Latn,31204,ỉ,1,0.00500000
classification,vie_Latn,31221,▁bóng,14,0.07000000
classification,vie_Latn,31281,▁chạy,3,0.01500000
classification,vie_Latn,31282,▁lớp,1,0.00500000
classification,vie_Latn,31311,▁cú,3,0.01500000
classification,vie_Latn,31534,▁mega,1,0.00500000
classification,vie_Latn,31878,▁áo,4,0.02000000
classification,vie_Latn,32047,▁sóc,1,0.00500000
classification,vie_Latn,32342,▁đôi,1,0.00500000
classification,vie_Latn,32379,ống,1,0.00500000
classification,vie_Latn,32772,▁youtube,2,0.01000000
classification,vie_Latn,32819,đu,1,0.00500000
classification,vie_Latn,32876,ốc,3,0.01500000
classification,vie_Latn,32960,▁pizza,13,0.06500000
classification,vie_Latn,32986,▁trò,10,0.05000000
classification,vie_Latn,33153,▁opinion,1,0.00500000
classification,vie_Latn,33256,▁gồm,2,0.01000000
classification,vie_Latn,33257,▁chỗ,4,0.02000000
classification,vie_Latn,33294,▁phản,6,0.03000000
classification,vie_Latn,33425,▁cập,12,0.06000000
classification,vie_Latn,33429,▁ping,1,0.00500000
classification,vie_Latn,33471,▁ngu,2,0.01000000
classification,vie_Latn,33506,▁trái,1,0.00500000
classification,vie_Latn,33627,▁mr,1,0.00500000
classification,vie_Latn,33736,▁ngồi,1,0.00500000
classification,vie_Latn,33793,▁nâng,1,0.00500000
classification,vie_Latn,33801,▁lạnh,4,0.02000000
classification,vie_Latn,33937,▁nằm,1,0.00500000
classification,vie_Latn,34003,▁season,1,0.00500000
classification,vie_Latn,34305,▁đoạn,1,0.00500000
classification,vie_Latn,34335,ùng,6,0.03000000
classification,vie_Latn,34481,▁trắng,3,0.01500000
classification,vie_Latn,34655,▁mại,1,0.00500000
classification,vie_Latn,34760,▁kích,1,0.00500000
classification,vie_Latn,34776,▁twitter,5,0.02500000
classification,vie_Latn,34794,▁mấy,41,0.20500000
classification,vie_Latn,34905,▁viet,1,0.00500000
classification,vie_Latn,34925,roni,1,0.00500000
classification,vie_Latn,34937,cl,1,0.00500000
classification,vie_Latn,34956,▁nghiên,2,0.01000000
classification,vie_Latn,34963,▁ánh,14,0.07000000
classification,vie_Latn,35093,mite,1,0.00500000
classification,vie_Latn,35109,▁ngoại,1,0.00500000
classification,vie_Latn,35118,▁ô,6,0.03000000
classification,vie_Latn,35131,ốt,3,0.01500000
classification,vie_Latn,35254,▁joh,2,0.01000000
classification,vie_Latn,35327,▁giản,1,0.00500000
classification,vie_Latn,35813,▁hiểm,1,0.00500000
classification,vie_Latn,36013,▁kho,4,0.02000000
classification,vie_Latn,36094,▁rẻ,3,0.01500000
classification,vie_Latn,36237,▁chứ,2,0.01000000
classification,vie_Latn,36281,▁thú,5,0.02500000
classification,vie_Latn,36322,▁tac,1,0.00500000
classification,vie_Latn,36382,▁nhu,3,0.01500000
classification,vie_Latn,36515,▁suy,1,0.00500000
classification,vie_Latn,36549,▁series,1,0.00500000
classification,vie_Latn,36625,▁xả,13,0.06500000
classification,vie_Latn,36652,▁vài,11,0.05500000
classification,vie_Latn,36771,▁hạ,2,0.01000000
classification,vie_Latn,36960,▁vọng,3,0.01500000
classification,vie_Latn,36990,▁cộng,1,0.00500000
classification,vie_Latn,37127,▁đông,9,0.04500000
classification,vie_Latn,37294,▁hòa,5,0.02500000
classification,vie_Latn,37435,▁vợ,3,0.01500000
classification,vie_Latn,37496,▁môn,1,0.00500000
classification,vie_Latn,37597,▁ép,1,0.00500000
classification,vie_Latn,37746,▁mặc,4,0.02000000
classification,vie_Latn,37863,▁franc,1,0.00500000
classification,vie_Latn,37915,▁nguy,3,0.01500000
classification,vie_Latn,37918,▁tuyến,1,0.00500000
classification,vie_Latn,38068,ớ,3,0.01500000
classification,vie_Latn,38135,▁sân,3,0.01500000
classification,vie_Latn,38381,▁lú,1,0.00500000
classification,vie_Latn,38654,▁đêm,3,0.01500000
classification,vie_Latn,38947,▁nhẹ,1,0.00500000
classification,vie_Latn,39158,▁mềm,1,0.00500000
classification,vie_Latn,39429,▁thiên,1,0.00500000
classification,vie_Latn,39469,▁thiện,2,0.01000000
classification,vie_Latn,39550,▁tuần,48,0.24000000
classification,vie_Latn,39552,▁thuế,1,0.00500000
classification,vie_Latn,39557,pf,1,0.00500000
classification,vie_Latn,39572,▁đóng,3,0.01500000
classification,vie_Latn,39644,▁jazz,5,0.02500000
classification,vie_Latn,39856,▁taxi,7,0.03500000
classification,vie_Latn,39882,úc,2,0.01000000
classification,vie_Latn,39922,▁vòng,1,0.00500000
classification,vie_Latn,39973,▁dấu,5,0.02500000
classification,vie_Latn,40084,▁câ,11,0.05500000
classification,vie_Latn,40383,ify,1,0.00500000
classification,vie_Latn,40391,▁thái,3,0.01500000
classification,vie_Latn,40410,ván,2,0.01000000
classification,vie_Latn,40454,▁chá,2,0.01000000
classification,vie_Latn,40520,▁hơi,3,0.01500000
classification,vie_Latn,40532,▁khám,3,0.01500000
classification,vie_Latn,40575,▁sales,1,0.00500000
classification,vie_Latn,40681,▁pha,15,0.07500000
classification,vie_Latn,40774,▁phút,11,0.05500000
classification,vie_Latn,40822,▁xanh,11,0.05500000
classification,vie_Latn,40974,àn,2,0.01000000
classification,vie_Latn,40988,▁spri,1,0.00500000
classification,vie_Latn,41349,▁lễ,9,0.04500000
classification,vie_Latn,41560,▁chăm,1,0.00500000
classification,vie_Latn,41699,▁tiểu,1,0.00500000
classification,vie_Latn,42016,̃,30,0.15000000
classification,vie_Latn,42070,▁đem,2,0.01000000
classification,vie_Latn,42072,china,1,0.00500000
classification,vie_Latn,42106,▁nhóm,3,0.01500000
classification,vie_Latn,42220,▁linh,4,0.02000000
classification,vie_Latn,42519,tră,1,0.00500000
classification,vie_Latn,42575,▁ngân,2,0.01000000
classification,vie_Latn,42659,▁beat,2,0.01000000
classification,vie_Latn,42827,▁dòng,4,0.02000000
classification,vie_Latn,42897,▁nhật,32,0.16000000
classification,vie_Latn,43168,▁thuận,1,0.00500000
classification,vie_Latn,43209,▁ơn,38,0.19000000
classification,vie_Latn,43349,▁dàng,2,0.01000000
classification,vie_Latn,43381,▁modi,1,0.00500000
classification,vie_Latn,43577,ễ,2,0.01000000
classification,vie_Latn,43672,ương,1,0.00500000
classification,vie_Latn,43741,yahoo,1,0.00500000
classification,vie_Latn,44010,▁bhu,1,0.00500000
classification,vie_Latn,44171,▁phi,2,0.01000000
classification,vie_Latn,44473,ăng,2,0.01000000
classification,vie_Latn,44577,▁kéo,2,0.01000000
classification,vie_Latn,44646,▁quay,1,0.00500000
classification,vie_Latn,44658,▁sớm,1,0.00500000
classification,vie_Latn,44678,▁răng,2,0.01000000
classification,vie_Latn,45284,▁mỹ,45,0.22500000
classification,vie_Latn,45591,▁mùa,3,0.01500000
classification,vie_Latn,45743,ẹ,5,0.02500000
classification,vie_Latn,45809,▁lỗi,2,0.01000000
classification,vie_Latn,45853,▁miễn,1,0.00500000
classification,vie_Latn,45886,▁quanh,3,0.01500000
classification,vie_Latn,45897,▁nghỉ,2,0.01000000
classification,vie_Latn,46175,▁tải,1,0.00500000
classification,vie_Latn,46535,ử,1,0.00500000
classification,vie_Latn,46664,▁nhiệt,5,0.02500000
classification,vie_Latn,46844,▁lime,1,0.00500000
classification,vie_Latn,47015,▁lạ,2,0.01000000
classification,vie_Latn,47151,▁chiều,35,0.17500000
classification,vie_Latn,47364,▁nhi,8,0.04000000
classification,vie_Latn,47446,sburg,1,0.00500000
classification,vie_Latn,47685,▁đỏ,7,0.03500000
classification,vie_Latn,47766,▁hút,14,0.07000000
classification,vie_Latn,47781,▁quảng,1,0.00500000
classification,vie_Latn,47828,▁quần,3,0.01500000
classification,vie_Latn,47975,▁hôn,2,0.01000000
classification,vie_Latn,48021,ức,1,0.00500000
classification,vie_Latn,48186,▁phim,11,0.05500000
classification,vie_Latn,48427,▁bật,19,0.09500000
classification,vie_Latn,48549,▁hô,10,0.05000000
classification,vie_Latn,48581,▁trận,3,0.01500000
classification,vie_Latn,48984,▁chó,5,0.02500000
classification,vie_Latn,49012,▁truyện,7,0.03500000
classification,vie_Latn,49347,▁eco,1,0.00500000
classification,vie_Latn,49439,▁chờ,6,0.03000000
classification,vie_Latn,49708,▁nông,1,0.00500000
classification,vie_Latn,49734,▁cải,1,0.00500000
classification,vie_Latn,49931,▁sạch,2,0.01000000
classification,vie_Latn,50009,▁kỷ,4,0.02000000
classification,vie_Latn,50255,▁thảo,2,0.01000000
classification,vie_Latn,50264,▁đừng,6,0.03000000
classification,vie_Latn,50328,▁buổi,39,0.19500000
classification,vie_Latn,50384,▁thiệu,1,0.00500000
classification,vie_Latn,50519,▁niệm,4,0.02000000
classification,vie_Latn,50525,▁saga,3,0.01500000
classification,vie_Latn,50541,▁nóng,11,0.05500000
classification,vie_Latn,51085,▁tóc,4,0.02000000
classification,vie_Latn,51297,▁thăm,4,0.02000000
classification,vie_Latn,51299,▁ngon,5,0.02500000
classification,vie_Latn,51588,group,1,0.00500000
classification,vie_Latn,51887,▁xúc,1,0.00500000
classification,vie_Latn,51917,ái,6,0.03000000
classification,vie_Latn,51946,▁chỉnh,12,0.06000000
classification,vie_Latn,52044,▁nhạc,76,0.38000000
classification,vie_Latn,52180,▁kẻ,1,0.00500000
classification,vie_Latn,52237,▁tỏ,1,0.00500000
classification,vie_Latn,52856,▁khô,1,0.00500000
classification,vie_Latn,52911,▁thấp,2,0.01000000
classification,vie_Latn,53141,▁lạc,3,0.01500000
classification,vie_Latn,53210,▁hấp,1,0.00500000
classification,vie_Latn,53459,ọc,9,0.04500000
classification,vie_Latn,53518,▁phổ,4,0.02000000
