condition,language_code,token_id,token,count,frequency_percent
sts,arb_Arab,23198,)،,1,0.03421143
sts,arb_Arab,23372,▁الث,3,0.10263428
sts,arb_Arab,24196,ادي,1,0.03421143
sts,arb_Arab,24832,تهم,2,0.06842285
sts,arb_Arab,25071,▁بما,1,0.03421143
sts,arb_Arab,25198,▁مما,1,0.03421143
sts,arb_Arab,25460,وية,1,0.03421143
sts,arb_Arab,25504,زار,1,0.03421143
sts,arb_Arab,25533,ادة,1,0.03421143
sts,arb_Arab,25566,▁مج,1,0.03421143
sts,arb_Arab,25715,▁ث,2,0.06842285
sts,arb_Arab,25947,خر,1,0.03421143
sts,arb_Arab,25985,صب,1,0.03421143
sts,arb_Arab,26039,▁ولم,2,0.06842285
sts,arb_Arab,26059,جمع,1,0.03421143
sts,arb_Arab,26290,▁أس,1,0.03421143
sts,arb_Arab,26351,▁أول,3,0.10263428
sts,arb_Arab,26426,▁والتي,1,0.03421143
sts,arb_Arab,26430,ئة,3,0.10263428
sts,arb_Arab,26610,ارة,1,0.03421143
sts,arb_Arab,26760,زن,1,0.03421143
sts,arb_Arab,26894,قت,2,0.06842285
sts,arb_Arab,27310,ائية,4,0.13684571
sts,arb_Arab,27527,▁ض,1,0.03421143
sts,arb_Arab,27661,وق,2,0.06842285
sts,arb_Arab,27682,▁خاصة,2,0.06842285
sts,arb_Arab,27975,حد,2,0.06842285
sts,arb_Arab,28091,يج,2,0.06842285
sts,arb_Arab,28157,▁ملا,2,0.06842285
sts,arb_Arab,28187,▁وكان,1,0.03421143
sts,arb_Arab,28250,▁السعودية,1,0.03421143
sts,arb_Arab,28287,▁تس,3,0.10263428
sts,arb_Arab,28321,دد,1,0.03421143
sts,arb_Arab,28361,▁الدين,1,0.03421143
sts,arb_Arab,28373,▁عنه,1,0.03421143
sts,arb_Arab,28547,جل,2,0.06842285
sts,arb_Arab,28715,جاب,2,0.06842285
sts,arb_Arab,28760,تاب,1,0.03421143
sts,arb_Arab,28761,راف,1,0.03421143
sts,arb_Arab,28771,▁للت,1,0.03421143
sts,arb_Arab,28774,▁للأ,3,0.10263428
sts,arb_Arab,29061,▁الآ,2,0.06842285
sts,arb_Arab,29205,▁كو,1,0.03421143
sts,arb_Arab,29347,▁شن,2,0.06842285
sts,arb_Arab,29455,▁انتشار,1,0.03421143
sts,arb_Arab,29664,▁المع,1,0.03421143
sts,arb_Arab,29675,▁الخاصة,2,0.06842285
sts,arb_Arab,30034,▁الدولة,1,0.03421143
sts,arb_Arab,30039,▁كبير,1,0.03421143
sts,arb_Arab,30042,▁محمود,1,0.03421143
sts,arb_Arab,30048,▁بإ,2,0.06842285
sts,arb_Arab,30231,بند,1,0.03421143
sts,arb_Arab,30522,▁مدينة,1,0.03421143
sts,arb_Arab,30723,▁بيان,2,0.06842285
sts,arb_Arab,30728,طة,1,0.03421143
sts,arb_Arab,30920,راب,8,0.27369141
sts,arb_Arab,30933,▁أجل,2,0.06842285
sts,arb_Arab,30961,»،,8,0.27369141
sts,arb_Arab,30970,▁الأولى,1,0.03421143
sts,arb_Arab,31008,"""،",1,0.03421143
sts,arb_Arab,31140,▁15%,1,0.03421143
sts,arb_Arab,31245,▁سنة,1,0.03421143
sts,arb_Arab,31388,▁جز,1,0.03421143
sts,arb_Arab,31518,▁شعب,1,0.03421143
sts,arb_Arab,31788,طلب,1,0.03421143
sts,arb_Arab,31824,▁والع,2,0.06842285
sts,arb_Arab,32350,كان,6,0.20526856
sts,arb_Arab,32698,ائم,1,0.03421143
sts,arb_Arab,32859,▁فيما,1,0.03421143
sts,arb_Arab,33174,لس,8,0.27369141
sts,arb_Arab,33216,▁رشد,1,0.03421143
sts,arb_Arab,33367,▁الإنسان,1,0.03421143
sts,arb_Arab,33389,حي,2,0.06842285
sts,arb_Arab,33746,▁الماضي,1,0.03421143
sts,arb_Arab,34208,وى,3,0.10263428
sts,arb_Arab,34345,▁المست,4,0.13684571
sts,arb_Arab,34405,▁مناطق,2,0.06842285
sts,arb_Arab,34548,▁زا,1,0.03421143
sts,arb_Arab,34631,▁لهم,1,0.03421143
sts,arb_Arab,34708,▁مكان,1,0.03421143
sts,arb_Arab,34779,هار,1,0.03421143
sts,arb_Arab,34829,طن,2,0.06842285
sts,arb_Arab,35313,▁العديد,1,0.03421143
sts,arb_Arab,35316,▁المجتمع,1,0.03421143
sts,arb_Arab,35493,▁قطع,2,0.06842285
sts,arb_Arab,35508,▁الوطني,6,0.20526856
sts,arb_Arab,35800,▁الدولي,3,0.10263428
sts,arb_Arab,36364,ادر,1,0.03421143
sts,arb_Arab,36375,حق,3,0.10263428
sts,arb_Arab,36435,الة,2,0.06842285
sts,arb_Arab,36477,▁وسي,2,0.06842285
sts,arb_Arab,36500,▁الدول,1,0.03421143
sts,arb_Arab,36874,وك,1,0.03421143
sts,arb_Arab,36890,▁التى,2,0.06842285
sts,arb_Arab,37114,▁معا,2,0.06842285
sts,arb_Arab,37160,▁عملية,4,0.13684571
sts,arb_Arab,37426,▁فأ,2,0.06842285
sts,arb_Arab,37558,سته,1,0.03421143
sts,arb_Arab,37811,حال,1,0.03421143
sts,arb_Arab,37885,باط,1,0.03421143
sts,arb_Arab,37952,▁منا,1,0.03421143
sts,arb_Arab,38126,▁وزارة,4,0.13684571
sts,arb_Arab,38180,▁يست,1,0.03421143
sts,arb_Arab,38208,▁خير,1,0.03421143
sts,arb_Arab,38287,▁الدكتور,3,0.10263428
sts,arb_Arab,38345,اتها,2,0.06842285
sts,arb_Arab,38444,▁حم,1,0.03421143
sts,arb_Arab,38449,ضاف,1,0.03421143
sts,arb_Arab,38463,▁الجديد,2,0.06842285
sts,arb_Arab,38700,▁الحر,1,0.03421143
sts,arb_Arab,39042,▁حالة,2,0.06842285
sts,arb_Arab,39141,▁أبو,1,0.03421143
sts,arb_Arab,39232,شير,3,0.10263428
sts,arb_Arab,39521,▁الحل,1,0.03421143
sts,arb_Arab,39620,▁حالات,1,0.03421143
sts,arb_Arab,39690,▁مركز,1,0.03421143
sts,arb_Arab,39728,▁المنطقة,1,0.03421143
sts,arb_Arab,39978,▁الشيخ,5,0.17105713
sts,arb_Arab,40233,فاق,6,0.20526856
sts,arb_Arab,40270,دية,1,0.03421143
sts,arb_Arab,40374,خا,3,0.10263428
sts,arb_Arab,40476,▁دولار,1,0.03421143
sts,arb_Arab,40605,ئى,2,0.06842285
sts,arb_Arab,40632,ايل,1,0.03421143
sts,arb_Arab,40672,مين,1,0.03421143
sts,arb_Arab,40792,روس,9,0.30790284
sts,arb_Arab,40826,رق,1,0.03421143
sts,arb_Arab,40996,ائد,1,0.03421143
sts,arb_Arab,41008,▁ذكر,1,0.03421143
sts,arb_Arab,41022,▁جهاز,1,0.03421143
sts,arb_Arab,41080,▁والس,3,0.10263428
sts,arb_Arab,41127,قيم,1,0.03421143
sts,arb_Arab,41211,وث,3,0.10263428
sts,arb_Arab,41334,▁سواء,1,0.03421143
sts,arb_Arab,41350,▁مقرر,1,0.03421143
sts,arb_Arab,41381,قبل,1,0.03421143
sts,arb_Arab,41572,ولة,1,0.03421143
sts,arb_Arab,41769,▁الخاص,2,0.06842285
sts,arb_Arab,41882,لين,1,0.03421143
sts,arb_Arab,41970,▁لكل,1,0.03421143
sts,arb_Arab,42361,▁سنوات,1,0.03421143
sts,arb_Arab,42364,▁إليه,2,0.06842285
sts,arb_Arab,42490,تار,1,0.03421143
sts,arb_Arab,42498,▁نش,1,0.03421143
sts,arb_Arab,42571,▁صور,1,0.03421143
sts,arb_Arab,42667,هدف,1,0.03421143
sts,arb_Arab,43071,▁منطقة,1,0.03421143
sts,arb_Arab,43088,▁فريق,1,0.03421143
sts,arb_Arab,43193,▁دول,3,0.10263428
sts,arb_Arab,43226,▁الشر,1,0.03421143
sts,arb_Arab,43467,انية,1,0.03421143
sts,arb_Arab,43596,▁سل,1,0.03421143
sts,arb_Arab,43662,▁أد,1,0.03421143
sts,arb_Arab,43720,▁لب,1,0.03421143
sts,arb_Arab,43831,▁بالت,1,0.03421143
sts,arb_Arab,44005,زان,1,0.03421143
sts,arb_Arab,44132,قاب,1,0.03421143
sts,arb_Arab,44180,يني,1,0.03421143
sts,arb_Arab,44226,▁غرب,3,0.10263428
sts,arb_Arab,44435,ظهر,1,0.03421143
sts,arb_Arab,44475,▁الاتحاد,1,0.03421143
sts,arb_Arab,44703,وط,2,0.06842285
sts,arb_Arab,44781,خط,1,0.03421143
sts,arb_Arab,45241,▁سلمان,2,0.06842285
sts,arb_Arab,45787,▁تطبيق,3,0.10263428
sts,arb_Arab,45788,واز,1,0.03421143
sts,arb_Arab,46135,▁السل,2,0.06842285
sts,arb_Arab,46164,ليل,1,0.03421143
sts,arb_Arab,46416,▁القانون,2,0.06842285
sts,arb_Arab,46573,▁السابق,1,0.03421143
sts,arb_Arab,46600,▁إذ,1,0.03421143
sts,arb_Arab,46669,داء,1,0.03421143
sts,arb_Arab,46776,بع,1,0.03421143
sts,arb_Arab,46789,▁عبدالله,1,0.03421143
sts,arb_Arab,46901,▁الشعب,2,0.06842285
sts,arb_Arab,46915,▁حديث,1,0.03421143
sts,arb_Arab,47115,▁لدى,2,0.06842285
sts,arb_Arab,47563,نيا,1,0.03421143
sts,arb_Arab,47724,راج,6,0.20526856
sts,arb_Arab,48006,دخل,1,0.03421143
sts,arb_Arab,48169,▁بق,1,0.03421143
sts,arb_Arab,48236,ائز,2,0.06842285
sts,arb_Arab,48386,فى,2,0.06842285
sts,arb_Arab,48483,▁الأمن,2,0.06842285
sts,arb_Arab,48602,طالب,1,0.03421143
sts,arb_Arab,48633,حاول,1,0.03421143
sts,arb_Arab,48713,اشت,1,0.03421143
sts,arb_Arab,48933,▁قام,2,0.06842285
sts,arb_Arab,49018,لاف,2,0.06842285
sts,arb_Arab,49285,طار,1,0.03421143
sts,arb_Arab,49373,حم,1,0.03421143
sts,arb_Arab,49608,▁حي,1,0.03421143
sts,arb_Arab,49781,▁سج,1,0.03421143
sts,arb_Arab,49885,▁حسين,1,0.03421143
sts,arb_Arab,50221,▁بالأ,2,0.06842285
sts,arb_Arab,50333,نظم,2,0.06842285
sts,arb_Arab,50512,ابت,1,0.03421143
sts,arb_Arab,50538,عمار,1,0.03421143
sts,arb_Arab,50977,▁عز,1,0.03421143
sts,arb_Arab,50982,لية,1,0.03421143
sts,arb_Arab,51163,▁الدولية,2,0.06842285
sts,arb_Arab,51350,▁الحرب,1,0.03421143
sts,arb_Arab,51382,أس,1,0.03421143
sts,arb_Arab,51416,▁الجو,1,0.03421143
sts,arb_Arab,51436,اتهم,1,0.03421143
sts,arb_Arab,51523,قال,1,0.03421143
sts,arb_Arab,51960,▁الملك,2,0.06842285
sts,arb_Arab,52177,▁مايو,1,0.03421143
sts,arb_Arab,52229,▁الأخيرة,1,0.03421143
sts,arb_Arab,52381,خير,1,0.03421143
sts,arb_Arab,52690,▁الموقع,2,0.06842285
sts,arb_Arab,52793,لاء,1,0.03421143
sts,arb_Arab,52955,شرف,1,0.03421143
sts,arb_Arab,52966,صيب,2,0.06842285
sts,arb_Arab,53411,▁عدة,1,0.03421143
sts,arb_Arab,53771,▁بص,2,0.06842285
sts,arb_Arab,53826,▁المدينة,1,0.03421143
sts,arb_Arab,53838,خل,1,0.03421143
sts,arb_Arab,53907,▁شرط,1,0.03421143
sts,arb_Arab,53971,يقة,1,0.03421143
sts,arb_Arab,54067,دعم,1,0.03421143
sts,arb_Arab,54116,▁تك,1,0.03421143
sts,arb_Arab,54191,▁الصف,1,0.03421143
sts,arb_Arab,54273,▁يناير,1,0.03421143
sts,arb_Arab,54295,موز,1,0.03421143
sts,arb_Arab,54477,▁المجلس,1,0.03421143
sts,arb_Arab,54610,▁وسط,1,0.03421143
sts,arb_Arab,54771,مير,1,0.03421143
sts,arb_Arab,54897,راض,2,0.06842285
sts,arb_Arab,54986,▁طب,1,0.03421143
sts,arb_Arab,55086,▁بالنسبة,1,0.03421143
sts,arb_Arab,55317,▁الخارجية,2,0.06842285
sts,arb_Arab,55608,▁المنا,1,0.03421143
sts,arb_Arab,56106,▁احترام,1,0.03421143
sts,arb_Arab,56306,▁ميل,1,0.03421143
sts,arb_Arab,56326,مم,1,0.03421143
sts,arb_Arab,56482,▁منهم,1,0.03421143
sts,arb_Arab,56653,إعادة,1,0.03421143
sts,arb_Arab,56719,▁رغم,4,0.13684571
sts,arb_Arab,57778,▁كامل,1,0.03421143
sts,arb_Arab,57784,▁النبي,1,0.03421143
sts,arb_Arab,57829,واد,1,0.03421143
sts,arb_Arab,57899,ائف,2,0.06842285
sts,arb_Arab,57984,▁الواقع,1,0.03421143
sts,arb_Arab,58109,▁البلد,1,0.03421143
sts,arb_Arab,58185,▁الام,1,0.03421143
sts,arb_Arab,58444,صة,1,0.03421143
sts,arb_Arab,58785,▁إنه,1,0.03421143
sts,arb_Arab,58791,▁يس,1,0.03421143
sts,arb_Arab,59270,مش,1,0.03421143
sts,arb_Arab,59307,ثار,1,0.03421143
sts,arb_Arab,59341,▁موقف,1,0.03421143
sts,arb_Arab,59536,مكان,1,0.03421143
sts,arb_Arab,59750,▁البلاد,1,0.03421143
sts,arb_Arab,60081,▁الجن,1,0.03421143
sts,arb_Arab,60137,▁التح,1,0.03421143
sts,arb_Arab,60294,يض,1,0.03421143
sts,arb_Arab,60586,▁فترة,1,0.03421143
sts,arb_Arab,60721,▁أيام,1,0.03421143
sts,arb_Arab,60981,ادات,1,0.03421143
sts,arb_Arab,61050,▁المصري,1,0.03421143
sts,arb_Arab,61364,▁سير,2,0.06842285
sts,arb_Arab,61481,إن,1,0.03421143
sts,arb_Arab,61501,الات,1,0.03421143
sts,arb_Arab,61539,بلغ,2,0.06842285
sts,arb_Arab,61657,ضغط,1,0.03421143
sts,arb_Arab,61731,▁أع,1,0.03421143
sts,arb_Arab,61825,حافظ,1,0.03421143
sts,arb_Arab,61931,▁لمن,1,0.03421143
sts,arb_Arab,62031,داع,1,0.03421143
sts,arb_Arab,62041,▁يوجد,2,0.06842285
sts,arb_Arab,62055,▁ترك,3,0.10263428
sts,arb_Arab,62221,غي,1,0.03421143
sts,arb_Arab,62292,▁شرق,1,0.03421143
sts,arb_Arab,62331,احت,1,0.03421143
sts,arb_Arab,62577,امي,2,0.06842285
sts,arb_Arab,62646,▁العالمية,2,0.06842285
sts,arb_Arab,62791,راز,1,0.03421143
sts,arb_Arab,62869,تابع,2,0.06842285
sts,arb_Arab,62909,▁كافة,1,0.03421143
sts,arb_Arab,63011,يخ,3,0.10263428
sts,arb_Arab,63776,▁السياسي,1,0.03421143
sts,arb_Arab,63949,▁عليهم,3,0.10263428
sts,arb_Arab,64189,▁عمليات,2,0.06842285
sts,arb_Arab,64938,▁يعمل,1,0.03421143
sts,arb_Arab,65034,▁8),2,0.06842285
sts,arb_Arab,65306,علن,3,0.10263428
sts,arb_Arab,65631,▁نهاية,3,0.10263428
sts,arb_Arab,66422,▁حكم,1,0.03421143
sts,arb_Arab,66427,▁طريقة,1,0.03421143
sts,arb_Arab,66504,ريف,1,0.03421143
sts,arb_Arab,66734,▁توافق,1,0.03421143
sts,arb_Arab,66860,▁الجيش,3,0.10263428
sts,arb_Arab,66940,خن,1,0.03421143
sts,arb_Arab,67374,بث,1,0.03421143
sts,arb_Arab,67542,عكس,1,0.03421143
sts,arb_Arab,67593,ريب,1,0.03421143
sts,arb_Arab,67941,▁المصرية,1,0.03421143
sts,arb_Arab,68203,▁عناصر,1,0.03421143
sts,arb_Arab,68323,▁التواصل,3,0.10263428
sts,arb_Arab,68513,▁مغ,1,0.03421143
sts,arb_Arab,68832,▁الاجتماعي,2,0.06842285
sts,arb_Arab,69050,ائه,1,0.03421143
sts,arb_Arab,69170,▁وصف,2,0.06842285
sts,arb_Arab,69300,▁متوسط,1,0.03421143
sts,arb_Arab,69580,▁بالإضافة,1,0.03421143
sts,arb_Arab,69744,▁اللغة,2,0.06842285
sts,arb_Arab,69814,طاق,1,0.03421143
sts,arb_Arab,70153,▁للن,1,0.03421143
sts,arb_Arab,70230,فكر,1,0.03421143
sts,arb_Arab,70509,▁لح,1,0.03421143
sts,arb_Arab,70638,▁الحكم,1,0.03421143
sts,arb_Arab,71218,صرف,3,0.10263428
sts,arb_Arab,71240,▁كور,9,0.30790284
sts,arb_Arab,71309,استمرار,2,0.06842285
sts,arb_Arab,71633,▁وكانت,1,0.03421143
sts,arb_Arab,71818,كثر,2,0.06842285
sts,arb_Arab,72017,بول,3,0.10263428
sts,arb_Arab,72051,▁بداية,1,0.03421143
sts,arb_Arab,72133,سط,1,0.03421143
sts,arb_Arab,72170,▁قوات,7,0.23947999
sts,arb_Arab,72481,ارى,1,0.03421143
sts,arb_Arab,72647,▁الشرق,1,0.03421143
sts,arb_Arab,72712,طق,1,0.03421143
sts,arb_Arab,73077,▁امتحان,2,0.06842285
sts,arb_Arab,73190,▁وتم,2,0.06842285
sts,arb_Arab,73255,▁والق,1,0.03421143
sts,arb_Arab,73443,▁بط,1,0.03421143
sts,arb_Arab,73491,▁مالي,1,0.03421143
sts,arb_Arab,73492,▁الشهر,2,0.06842285
sts,arb_Arab,73554,▁أمس,5,0.17105713
sts,arb_Arab,73599,مية,1,0.03421143
sts,arb_Arab,73645,▁تعرض,2,0.06842285
sts,arb_Arab,73752,▁لق,3,0.10263428
sts,arb_Arab,73942,▁للإ,2,0.06842285
sts,arb_Arab,73953,حف,3,0.10263428
sts,arb_Arab,74013,▁دعم,2,0.06842285
sts,arb_Arab,74023,▁رسمي,1,0.03421143
sts,arb_Arab,74309,▁خدمة,4,0.13684571
sts,arb_Arab,74337,▁النظر,1,0.03421143
sts,arb_Arab,74415,إجراء,3,0.10263428
sts,arb_Arab,74469,▁حدث,1,0.03421143
sts,arb_Arab,74909,▁المخ,1,0.03421143
sts,arb_Arab,75078,بك,3,0.10263428
sts,arb_Arab,75304,▁للع,1,0.03421143
sts,arb_Arab,75758,صحة,1,0.03421143
sts,arb_Arab,76277,▁148,1,0.03421143
sts,arb_Arab,76365,شين,1,0.03421143
sts,arb_Arab,76450,بق,1,0.03421143
sts,arb_Arab,76466,▁إيران,1,0.03421143
sts,arb_Arab,76522,طال,1,0.03421143
sts,arb_Arab,76620,ايات,1,0.03421143
sts,arb_Arab,76822,ساب,1,0.03421143
sts,arb_Arab,76827,▁انتظام,1,0.03421143
sts,arb_Arab,76855,وخ,5,0.17105713
sts,arb_Arab,77285,▁وفق,1,0.03421143
sts,arb_Arab,77370,قود,1,0.03421143
sts,arb_Arab,77453,بعث,2,0.06842285
sts,arb_Arab,77676,▁نتيجة,2,0.06842285
sts,arb_Arab,77787,▁مختلفة,2,0.06842285
sts,arb_Arab,78199,▁بينما,1,0.03421143
sts,arb_Arab,78271,▁سقوط,2,0.06842285
sts,arb_Arab,78393,▁إضافة,1,0.03421143
sts,arb_Arab,78525,▁يد,1,0.03421143
sts,arb_Arab,78710,▁دعو,1,0.03421143
sts,arb_Arab,78890,▁تحديد,1,0.03421143
sts,arb_Arab,78921,دفع,1,0.03421143
sts,arb_Arab,79547,تكون,1,0.03421143
sts,arb_Arab,79568,▁الجز,1,0.03421143
sts,arb_Arab,79582,يست,1,0.03421143
sts,arb_Arab,79745,انى,1,0.03421143
sts,arb_Arab,79777,▁نعم,1,0.03421143
sts,arb_Arab,80057,▁المياه,2,0.06842285
sts,arb_Arab,80261,قبال,1,0.03421143
sts,arb_Arab,80901,ائح,1,0.03421143
sts,arb_Arab,80942,حرص,2,0.06842285
sts,arb_Arab,80958,▁مبلغ,3,0.10263428
sts,arb_Arab,80975,كور,1,0.03421143
sts,arb_Arab,81039,▁التع,6,0.20526856
sts,arb_Arab,81137,▁الداخلية,1,0.03421143
sts,arb_Arab,81326,درس,1,0.03421143
sts,arb_Arab,81531,▁دخل,1,0.03421143
sts,arb_Arab,81901,▁طبي,5,0.17105713
sts,arb_Arab,81972,▁البا,1,0.03421143
sts,arb_Arab,82104,قوا,1,0.03421143
sts,arb_Arab,82170,صاد,1,0.03421143
sts,arb_Arab,82388,مؤسس,1,0.03421143
sts,arb_Arab,82547,▁الدفاع,1,0.03421143
sts,arb_Arab,82959,▁حركة,1,0.03421143
sts,arb_Arab,83078,الو,3,0.10263428
sts,arb_Arab,83107,قرب,1,0.03421143
sts,arb_Arab,83208,يغ,1,0.03421143
sts,arb_Arab,83489,▁2020.,1,0.03421143
sts,arb_Arab,83588,▁الاجتماعية,4,0.13684571
sts,arb_Arab,83619,كاف,1,0.03421143
sts,arb_Arab,83707,▁وهم,1,0.03421143
sts,arb_Arab,83821,سيد,1,0.03421143
sts,arb_Arab,83839,باع,2,0.06842285
sts,arb_Arab,84020,▁دائم,1,0.03421143
sts,arb_Arab,84157,فيد,1,0.03421143
sts,arb_Arab,84353,رحل,1,0.03421143
sts,arb_Arab,84932,▁أكد,1,0.03421143
sts,arb_Arab,85121,اسم,1,0.03421143
sts,arb_Arab,85139,▁الإعلام,1,0.03421143
sts,arb_Arab,85323,رصد,2,0.06842285
sts,arb_Arab,85639,▁كتب,1,0.03421143
sts,arb_Arab,85755,▁الأمم,2,0.06842285
sts,arb_Arab,86015,قانون,1,0.03421143
sts,arb_Arab,86033,رضا,1,0.03421143
sts,arb_Arab,86062,▁ظ,1,0.03421143
sts,arb_Arab,86505,قية,2,0.06842285
sts,arb_Arab,86549,229,1,0.03421143
sts,arb_Arab,87002,▁القوات,1,0.03421143
sts,arb_Arab,87036,▁بالس,1,0.03421143
sts,arb_Arab,87576,▁صفح,1,0.03421143
sts,arb_Arab,87642,▁التو,1,0.03421143
sts,arb_Arab,87733,▁تحقق,1,0.03421143
sts,arb_Arab,87762,غه,1,0.03421143
sts,arb_Arab,87767,مطار,2,0.06842285
sts,arb_Arab,87822,▁سيكون,1,0.03421143
sts,arb_Arab,87975,▁سعر,1,0.03421143
sts,arb_Arab,88132,▁معتبر,1,0.03421143
sts,arb_Arab,88236,اختبار,1,0.03421143
sts,arb_Arab,88266,▁الذى,1,0.03421143
sts,arb_Arab,88508,▁الجر,1,0.03421143
sts,arb_Arab,88937,أربع,2,0.06842285
sts,arb_Arab,89181,ؤمن,10,0.34211427
sts,arb_Arab,89193,▁الفكر,1,0.03421143
sts,arb_Arab,89334,تجار,1,0.03421143
sts,arb_Arab,89380,▁الجهاز,1,0.03421143
sts,arb_Arab,89626,▁سف,1,0.03421143
sts,arb_Arab,89738,▁السن,4,0.13684571
sts,arb_Arab,90286,لها,1,0.03421143
sts,arb_Arab,90376,ثة,2,0.06842285
sts,arb_Arab,90383,▁كانوا,1,0.03421143
sts,arb_Arab,90621,▁قالت,1,0.03421143
sts,arb_Arab,90763,▁ساعة,1,0.03421143
sts,arb_Arab,91159,جسد,1,0.03421143
sts,arb_Arab,91207,▁إطار,2,0.06842285
sts,arb_Arab,91216,▁الخدمات,1,0.03421143
sts,arb_Arab,91247,▁مجتمع,1,0.03421143
sts,arb_Arab,91826,حيل,1,0.03421143
sts,arb_Arab,92180,▁وقالت,2,0.06842285
sts,arb_Arab,92564,وفا,3,0.10263428
sts,arb_Arab,92622,ميد,1,0.03421143
sts,arb_Arab,93259,▁التربية,3,0.10263428
sts,arb_Arab,93319,حكام,2,0.06842285
sts,arb_Arab,93883,متابعة,1,0.03421143
sts,arb_Arab,93895,▁التعاون,1,0.03421143
sts,arb_Arab,93944,ونا,11,0.37632569
sts,arb_Arab,94275,▁للج,1,0.03421143
sts,arb_Arab,94382,تداول,2,0.06842285
sts,arb_Arab,94576,▁وز,1,0.03421143
sts,arb_Arab,94991,▁يعد,1,0.03421143
sts,arb_Arab,95434,مكافحة,3,0.10263428
sts,arb_Arab,95477,▁والر,1,0.03421143
sts,arb_Arab,96294,نص,1,0.03421143
sts,arb_Arab,96680,خارج,1,0.03421143
sts,arb_Arab,96849,▁وحتى,1,0.03421143
sts,arb_Arab,96894,ضرب,1,0.03421143
sts,arb_Arab,96934,سليم,1,0.03421143
sts,arb_Arab,96956,جاد,1,0.03421143
sts,arb_Arab,97018,▁غذائي,1,0.03421143
sts,arb_Arab,97347,▁العاصمة,5,0.17105713
sts,arb_Arab,97500,التزام,2,0.06842285
sts,arb_Arab,97896,غرض,1,0.03421143
sts,arb_Arab,98037,إعلام,1,0.03421143
sts,arb_Arab,98426,غضب,2,0.06842285
sts,arb_Arab,98588,▁بالح,1,0.03421143
sts,arb_Arab,99005,▁محافظة,1,0.03421143
sts,arb_Arab,99325,▁المادة,1,0.03421143
sts,arb_Arab,99763,▁البن,1,0.03421143
sts,arb_Arab,99769,▁قامت,1,0.03421143
sts,arb_Arab,100029,▁الصحة,4,0.13684571
sts,arb_Arab,100030,حسب,2,0.06842285
sts,arb_Arab,100083,عني,1,0.03421143
sts,arb_Arab,100273,تصرف,1,0.03421143
sts,arb_Arab,100278,قيل,1,0.03421143
sts,arb_Arab,100370,▁العلاج,2,0.06842285
sts,arb_Arab,100622,▁الدور,2,0.06842285
sts,arb_Arab,100856,▁السا,1,0.03421143
sts,arb_Arab,101383,▁العلاقات,1,0.03421143
sts,arb_Arab,101817,▁أسر,1,0.03421143
sts,arb_Arab,102002,جائزة,1,0.03421143
sts,arb_Arab,102480,سيطر,1,0.03421143
sts,arb_Arab,102878,عاش,8,0.27369141
sts,arb_Arab,103547,كرا,1,0.03421143
sts,arb_Arab,104042,▁العسكرية,4,0.13684571
sts,arb_Arab,104214,▁يحتاج,1,0.03421143
sts,arb_Arab,104223,▁للب,1,0.03421143
sts,arb_Arab,104392,▁الحد,1,0.03421143
sts,arb_Arab,104396,▁الجانب,1,0.03421143
sts,arb_Arab,104498,عجز,6,0.20526856
sts,arb_Arab,104607,▁غرفة,3,0.10263428
sts,arb_Arab,104690,▁سوى,1,0.03421143
sts,arb_Arab,104815,لقي,1,0.03421143
sts,arb_Arab,104986,ابه,1,0.03421143
sts,arb_Arab,105010,ضمن,1,0.03421143
sts,arb_Arab,105243,مدني,1,0.03421143
sts,arb_Arab,105909,أماكن,1,0.03421143
sts,arb_Arab,106433,▁المواطنين,2,0.06842285
sts,arb_Arab,106454,▁الوضع,1,0.03421143
sts,arb_Arab,106735,داف,5,0.17105713
sts,arb_Arab,106867,▁أعلنت,3,0.10263428
sts,arb_Arab,106909,سبق,1,0.03421143
sts,arb_Arab,107329,▁يأتي,2,0.06842285
sts,arb_Arab,107634,▁أهمية,2,0.06842285
sts,arb_Arab,108458,إنجليزي,1,0.03421143
sts,arb_Arab,108562,تبادل,2,0.06842285
sts,arb_Arab,109102,▁الاتفاق,1,0.03421143
sts,arb_Arab,109213,شعب,1,0.03421143
sts,arb_Arab,109426,▁والاست,2,0.06842285
sts,arb_Arab,109583,أم,1,0.03421143
sts,arb_Arab,110285,▁توقف,2,0.06842285
sts,arb_Arab,110351,حذر,2,0.06842285
sts,arb_Arab,111004,▁وتق,1,0.03421143
sts,arb_Arab,111755,الق,1,0.03421143
sts,arb_Arab,111762,▁الأع,1,0.03421143
sts,arb_Arab,112508,صوص,3,0.10263428
sts,arb_Arab,112790,▁الخارج,1,0.03421143
sts,arb_Arab,113409,▁بحسب,1,0.03421143
sts,arb_Arab,113474,موقع,1,0.03421143
sts,arb_Arab,113602,▁بنسبة,3,0.10263428
sts,arb_Arab,113763,عدة,1,0.03421143
sts,arb_Arab,114021,▁التس,1,0.03421143
sts,arb_Arab,114036,▁مؤتمر,1,0.03421143
sts,arb_Arab,114053,▁وكالة,2,0.06842285
sts,arb_Arab,114078,▁الصحية,1,0.03421143
sts,arb_Arab,114268,▁شأن,2,0.06842285
sts,arb_Arab,114274,وبي,1,0.03421143
sts,arb_Arab,114370,ستمر,2,0.06842285
sts,arb_Arab,114383,روف,2,0.06842285
sts,arb_Arab,114559,خضر,2,0.06842285
sts,arb_Arab,114690,▁المدني,1,0.03421143
